State;House_id;Weight;House_relation;Sex;Age;Race;Marriage;Education;Ancestry;Language;Employment_status;Traveltime;Industry;Occupation;Hours;Weeks;Salary;Income;Earnings
California;9243359;0021;01;2;37;1;5;11;046;0;1;025;707;041;52;40;048000;0048100;0048000
California;9250054;0024;01;1;48;1;5;11;998;0;1;030;417;590;52;40;039200;0039200;0039200
California;9250257;0024;01;2;28;1;1;13;999;0;1;030;697;570;16;40;015000;0015000;0015000
California;9250257;0023;02;1;30;1;1;13;999;0;1;015;786;231;45;35;039400;0039400;0039400
California;9255019;0024;01;1;29;1;1;14;148;0;1;015;729;263;24;45;017000;0017000;0017000
California;9255019;0034;02;2;27;6;1;14;706;2;1;010;519;080;40;40;028000;0028000;0028000
California;9255394;0019;01;2;34;1;1;13;022;0;3;000;746;496;52;45;055000;0055000;0055000
California;9255394;0021;02;1;35;1;1;11;032;0;1;015;199;770;52;45;060000;0060000;0060000
California;9258931;0013;01;1;40;6;1;01;706;3;1;070;907;830;52;30;015000;0015000;0015000
California;9258931;0010;02;2;33;6;1;10;706;2;1;040;868;472;50;30;013000;0013000;0013000
California;9258931;0019;03;1;17;6;5;06;785;1;6;000;859;425;10;30;002000;0002000;0002000
California;9258931;0008;03;2;11;6;5;03;785;1;0;000;000;000;00;00;000000;0000000;0000000
California;9260130;0014;01;2;30;1;1;14;032;0;1;030;818;316;50;40;043000;0043000;0043000
California;9260130;0013;02;1;31;1;1;15;026;1;4;015;967;306;50;75;073000;0073000;0073000
California;9274007;0024;01;2;40;6;5;14;999;1;1;045;699;085;52;40;065000;0095000;0070000
California;9274541;0019;01;1;55;2;5;13;335;0;3;000;729;136;38;40;040000;0044900;0040000
California;9278539;0035;01;1;24;1;5;11;022;0;1;015;786;240;48;35;026000;0032000;0026000
California;9278539;0039;18;1;26;1;5;11;050;0;1;015;707;442;32;35;018000;0019800;0018000
California;9278539;0064;18;2;22;6;5;13;740;0;1;030;697;043;45;25;010000;0018000;0010000
California;9282175;0016;01;2;32;1;5;13;051;0;1;020;667;480;52;45;080000;0080000;0080000
California;9282175;0019;18;2;30;1;5;13;999;0;1;020;667;480;52;45;080000;0080000;0080000
California;9284043;0026;01;2;31;1;5;13;142;0;1;001;808;035;50;40;110000;0110000;0110000
California;9284043;0016;18;2;25;1;5;13;050;0;1;005;648;480;50;48;038000;0038000;0038000
California;9288474;0042;01;2;74;6;2;04;706;3;6;000;000;000;00;00;000000;0045000;0000000
California;9288474;0029;03;2;50;6;5;13;706;2;1;040;729;016;52;40;052000;0059000;0052000
California;9288474;0024;03;2;43;6;5;13;706;2;1;030;837;080;52;40;050000;0060000;0050000
California;9288821;0026;01;1;57;1;1;09;999;0;1;030;699;524;48;40;063000;0063000;0063000
California;9288821;0024;02;2;56;1;1;14;195;0;1;015;819;035;52;50;325000;0333000;0325000
California;9290126;0021;01;1;28;6;5;10;706;1;1;002;077;022;09;50;019000;0009000;0009000
California;9293505;0021;01;1;23;1;5;13;032;0;1;030;678;496;14;90;007000;0017000;0007000
California;9293505;0021;18;1;22;1;5;13;050;0;1;030;856;005;16;40;003000;0003000;0003000
California;9293505;0021;18;1;23;1;5;13;050;0;1;030;517;470;12;40;010000;0010000;0010000
California;9298060;0026;01;1;57;1;1;13;050;0;3;000;728;526;08;30;000620;0008520;0000620
California;9298060;0019;02;2;51;1;1;13;022;0;1;045;819;593;52;40;031700;0031870;0031700
California;9301741;0021;01;1;62;1;5;11;022;0;6;000;000;000;00;00;000000;0008300;0000000
California;9303072;0024;01;2;85;1;2;13;089;0;6;000;000;000;00;00;000000;0046600;0000000
California;9304586;0011;01;2;53;6;3;04;706;2;1;030;637;472;04;40;010000;0035500;0010000
California;9304586;0024;03;2;12;6;5;04;706;1;0;000;000;000;00;00;000000;0000000;0000000
California;9307740;0016;01;2;32;1;3;13;999;0;1;020;697;263;40;40;027000;0030000;0027000
California;9307740;0018;18;1;34;8;3;09;261;0;1;012;339;561;52;40;024000;0024000;0024000
California;9313572;0018;01;1;30;1;5;13;051;0;1;020;648;080;52;40;060000;0060000;0060000
California;9313572;0016;19;1;28;1;5;14;051;0;1;040;679;471;52;40;060000;0060000;0060000
California;9316672;0021;01;2;86;6;2;01;706;3;6;000;000;000;00;00;000000;0014000;0000000
California;9317005;0032;01;1;75;1;1;15;999;3;6;000;767;483;00;00;000000;0017800;0000000
California;9317005;0021;02;2;71;1;1;15;999;2;6;000;000;000;00;00;000000;0007400;0000000
California;9320718;0016;01;2;45;6;5;09;720;1;1;025;199;500;44;40;020900;0024000;0020900
California;9320718;0016;03;1;17;6;5;06;720;1;1;030;538;476;15;18;001100;0001100;0001100
California;9320718;0029;18;2;30;8;4;13;252;3;1;045;199;563;48;40;006500;0006500;0006500
California;9320718;0016;18;1;25;7;5;09;814;0;1;015;868;402;48;40;015400;0015400;0015400
California;9320938;0019;01;1;59;1;5;13;142;0;1;010;707;492;52;54;073000;0073000;0073000
California;9322031;0027;01;1;26;1;5;13;176;0;1;020;747;500;52;50;105000;0106500;0105000
California;9322031;0029;18;2;25;1;5;13;195;0;1;035;738;484;52;70;100000;0100000;0100000
California;9322031;0029;18;2;25;6;1;13;706;0;1;030;739;071;51;50;059000;0059000;0059000
California;9331036;0021;01;2;76;6;2;05;750;3;6;000;000;000;00;00;000000;0008100;0000000
California;9333409;0021;01;1;45;1;3;10;026;1;1;035;417;146;52;35;047500;0047500;0047500
California;9339643;0031;01;1;34;1;1;10;291;1;3;000;459;586;48;55;025700;0025700;0025700
California;9339643;0053;02;2;32;8;1;12;210;1;6;000;000;000;00;00;000000;0000000;0000000
California;9339643;0021;03;1;06;1;5;01;211;1;0;000;000;000;00;00;000000;0000000;0000000
California;9340552;0037;01;2;52;1;1;14;148;2;1;025;837;201;40;20;000000;0005000;0005000
California;9340552;0026;02;1;54;1;1;14;148;2;6;000;077;043;52;60;090000;0122000;0120000
California;9341135;0021;01;1;39;1;5;09;050;0;6;000;000;000;00;00;000000;0007500;0000000
California;9341135;0026;18;1;38;1;5;09;022;0;6;000;000;000;00;00;000000;0008304;0000000
California;9343270;0050;01;1;56;6;1;12;785;2;6;000;797;332;00;00;000000;0000600;0000000
California;9343270;0052;02;2;55;6;1;12;785;3;6;000;000;000;00;00;000000;0007200;0000000
California;9343270;0043;03;2;27;6;5;09;785;2;6;000;727;512;12;25;008300;0008300;0008300
California;9343270;0034;03;2;31;6;5;09;996;2;1;030;899;013;48;48;001400;0018400;0018400
California;9343270;0042;03;2;26;6;5;12;785;2;1;060;957;586;38;25;012000;0012000;0012000
California;9343323;0026;01;2;51;6;5;13;706;2;1;030;077;080;52;40;080000;0088000;0080000
California;9343689;0026;01;2;19;5;5;09;999;0;1;060;917;360;30;40;016000;0016100;0016000
California;9343689;0011;18;2;21;1;5;11;999;0;1;030;868;411;20;30;006000;0006000;0006000
California;9343689;0013;18;2;18;1;5;07;999;0;1;030;518;476;00;00;000000;0000000;0000000
California;9347515;0023;01;1;29;1;5;11;051;0;1;005;529;470;52;40;035000;0035000;0035000
California;9349082;0029;01;1;32;1;1;14;050;0;1;025;558;263;49;35;011000;0011000;0011000
California;9349082;0021;02;2;29;1;1;14;935;0;1;025;738;100;49;45;030000;0030000;0030000
California;9356119;0024;01;2;50;6;4;09;706;1;1;030;699;054;52;40;030000;0030000;0030000
California;9356119;0018;03;1;24;6;5;12;706;1;1;020;677;244;52;37;022300;0022300;0022300
California;9359944;0021;01;2;31;6;1;13;706;1;1;060;727;570;52;40;029100;0029100;0029100
California;9359944;0021;02;1;32;1;1;13;142;0;1;045;729;156;52;40;035000;0035000;0035000
California;9362579;0042;01;2;79;1;2;13;022;0;6;000;000;000;00;00;000000;0028900;0000000
California;9363194;0032;01;2;47;2;5;09;902;0;6;000;000;000;00;00;000000;0008300;0000000
California;9363194;0050;03;2;26;2;4;06;902;0;3;000;768;392;09;40;002800;0007800;0002800
California;9363194;0032;08;2;09;2;5;02;902;0;0;000;000;000;00;00;000000;0000000;0000000
California;9363194;0031;08;2;07;2;5;02;902;0;0;000;000;000;00;00;000000;0000000;0000000
California;9363285;0015;01;2;93;1;2;13;020;0;6;000;000;000;00;00;000000;0149000;0000000
California;9368428;0024;01;1;30;1;5;13;999;0;1;040;077;136;52;40;053000;0053000;0053000
California;9368428;0021;18;1;31;1;5;13;999;0;1;020;678;484;52;55;045600;0045600;0045600
California;9368428;0024;18;1;30;1;5;13;999;0;1;030;856;260;52;35;060000;0060000;0060000
California;9370857;0026;01;1;29;1;5;13;050;0;1;035;758;484;46;45;047000;0050000;0047000
California;9370857;0019;18;1;30;1;5;13;088;0;1;035;727;586;39;10;003500;0003500;0003500
California;9370857;0021;18;1;30;1;5;13;032;0;1;035;868;031;50;60;000000;0241000;0251000
California;9374720;0084;22;1;52;1;3;09;089;0;6;000;000;000;00;00;000000;0015100;0000000
California;9375056;0032;01;2;28;1;5;13;032;0;1;040;219;062;30;40;067000;0067100;0067000
California;9375056;0034;18;1;25;1;5;13;125;0;1;045;679;111;50;40;040000;0040000;0040000
California;9375056;0026;18;1;32;1;5;13;032;0;1;060;479;476;52;40;080000;0080000;0080000
California;9375056;0037;18;1;28;1;5;13;032;0;1;045;479;476;52;45;085000;0085000;0085000
California;9376327;0021;01;1;27;1;5;13;195;0;1;040;758;062;50;45;053000;0053000;0053000
California;9376327;0021;19;1;31;5;5;13;902;0;1;050;738;220;52;40;045000;0045000;0045000
California;9380531;0021;01;2;73;1;2;16;148;3;6;000;000;000;00;00;000000;0008300;0000000
California;9382797;0032;01;2;93;2;2;03;902;0;6;000;000;000;00;00;000000;0011000;0000000
California;9384083;0018;01;2;35;1;1;14;032;1;1;030;687;005;52;50;325000;0327000;0325000
California;9384083;0016;02;1;36;1;1;11;084;1;1;015;687;101;44;38;070000;0070000;0070000
California;9384083;0032;03;1;02;1;5;00;084;0;0;000;000;000;00;00;000000;0000000;0000000
California;9384083;0031;03;2;00;1;5;00;084;0;0;000;000;000;00;00;000000;0000000;0000000
California;9387511;0019;01;2;27;1;5;13;924;0;1;010;477;052;51;50;042000;0046000;0042000
California;9387511;0021;18;2;26;1;5;13;032;1;1;010;477;593;50;43;038000;0038000;0038000
California;9388450;0024;01;1;53;6;1;13;706;0;6;000;819;305;52;40;086000;0088200;0086000
California;9388450;0029;02;2;50;6;1;13;706;0;6;000;000;000;00;00;000000;0000000;0000000
California;9388450;0013;04;1;13;6;5;03;706;0;0;000;000;000;00;00;000000;0000000;0000000
California;9389258;0039;01;2;59;1;2;13;032;0;6;000;000;000;00;00;000000;0038920;0000000
California;9389258;0027;03;1;25;1;1;11;032;0;1;030;689;586;48;20;009600;0009600;0009600
California;9389258;0029;03;1;25;1;5;11;032;0;1;015;866;453;49;40;051000;0051000;0051000
California;9390406;0024;01;2;28;1;5;13;011;0;6;000;758;570;16;40;005700;0005700;0005700
California;9390406;0019;19;1;26;1;5;11;020;0;1;030;697;104;36;40;034600;0035480;0034600
California;9391504;0011;01;1;48;6;3;08;740;2;1;010;868;400;44;40;033000;0033000;0033000
California;9395136;0023;01;1;55;1;1;14;088;0;1;020;679;001;52;50;150000;0165000;0150000
California;9395136;0024;02;2;56;1;1;14;032;0;6;000;786;231;25;35;010500;0022500;0010500
California;9395668;0068;01;2;56;6;1;02;706;2;1;030;898;451;52;48;000000;0018000;0018000
California;9395668;0071;02;1;67;6;1;02;706;3;6;000;898;432;00;00;000000;0002400;0000000
California;9395668;0077;03;1;29;6;5;09;706;2;1;030;866;453;52;40;022000;0022000;0022000
California;9395668;0047;03;2;27;6;5;11;706;1;1;045;866;530;52;40;020000;0020000;0020000
California;9395668;0079;03;1;25;6;5;11;706;1;1;030;868;411;40;38;012000;0012000;0012000
California;9395668;0053;08;2;08;6;5;02;706;1;0;000;000;000;00;00;000000;0000000;0000000
California;9400025;0021;01;1;34;1;5;10;050;0;1;020;077;022;50;40;000000;0033000;0033000
California;9400025;0021;19;2;30;1;5;13;051;0;1;045;747;263;52;37;000000;0025000;0025000
California;9401955;0016;01;1;27;1;5;13;091;1;1;005;729;181;51;50;069000;0069000;0069000
California;9405797;0024;01;1;34;1;3;13;406;0;1;030;738;140;49;40;052000;0052000;0052000
California;9405797;0029;21;2;27;1;3;12;148;0;2;000;798;500;30;30;025000;0025000;0025000
California;9408064;0018;01;1;27;9;5;08;084;0;1;010;819;351;50;40;035000;0037000;0037000
California;9408064;0018;06;1;28;9;5;08;084;0;6;000;868;935;00;00;000000;0000000;0000000
California;9408064;0014;18;1;27;1;5;11;032;0;1;010;819;526;50;40;030000;0030000;0030000
California;9411404;0018;01;2;37;1;5;13;051;0;1;020;866;012;52;47;040000;0040500;0040000
California;9411404;0024;18;1;36;1;5;13;996;0;1;030;648;101;52;40;058000;0058000;0058000
California;9411404;0026;17;1;39;1;5;13;022;0;1;050;559;062;52;40;070000;0070000;0070000
California;9411543;0015;01;1;22;1;5;13;939;0;1;025;739;071;30;40;016000;0022000;0022000
California;9411543;0014;18;1;23;1;5;13;032;0;6;000;787;552;12;75;005000;0005000;0005000
California;9412908;0029;01;1;84;9;2;08;706;0;6;000;000;000;00;00;000000;0030000;0000000
California;9413203;0037;01;1;26;1;5;09;026;0;1;015;738;111;48;45;020000;0020000;0020000
California;9413203;0029;18;2;31;1;5;13;148;0;1;060;738;005;48;55;035000;0039000;0035000
California;9413203;0029;18;1;37;1;5;14;022;2;1;010;786;220;46;30;020000;0032200;0032000
California;9413203;0027;17;2;04;1;5;01;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;9423128;0013;01;1;78;1;1;14;051;0;1;010;707;492;50;30;022500;0102000;0022500
California;9423128;0011;02;2;76;1;1;11;022;0;6;000;728;500;00;00;000000;0000000;0000000
California;9425437;0021;01;2;93;6;2;09;740;3;6;000;000;000;00;00;000000;0009000;0000000
California;9428982;0024;01;1;41;8;1;12;360;2;1;090;916;914;52;40;030000;0030000;0030000
California;9429086;0018;01;2;82;1;1;13;999;0;6;000;000;000;00;00;000000;0012000;0000000
California;9432425;0029;01;1;24;9;1;13;406;1;1;020;479;476;40;35;035000;0035000;0035000
California;9432425;0019;02;2;22;9;1;09;148;1;6;000;707;540;00;00;000000;0000000;0000000
California;9434538;0018;01;2;27;9;5;12;050;0;1;020;179;070;52;50;023000;0023000;0023000
California;9434538;0018;18;2;28;9;5;13;999;0;1;035;747;014;52;40;055000;0055000;0055000
California;9442377;0024;01;1;33;1;5;12;051;0;1;010;868;031;50;60;020200;0020200;0020200
California;9442377;0026;18;1;31;1;5;13;022;0;1;015;758;404;20;20;010100;0010100;0010100
California;9442377;0019;18;1;36;1;5;13;051;0;1;010;657;041;48;70;025000;0019500;0019000
California;9453944;0018;01;1;21;1;5;11;050;0;1;030;647;291;40;10;015000;0015000;0015000
California;9453944;0013;18;1;21;1;5;11;148;0;3;000;868;413;35;15;008000;0008300;0008000
California;9453944;0013;18;1;22;1;5;09;050;0;1;030;657;472;30;30;010000;0010000;0010000
California;9453944;0014;18;1;26;2;5;09;902;0;1;045;868;413;52;25;013300;0013300;0013300
California;9453944;0013;18;1;21;1;5;11;148;0;1;060;787;412;30;23;001500;0001500;0001500
California;9455061;0019;01;2;29;1;5;14;999;0;6;000;786;233;52;45;036000;0036650;0036650
California;9455061;0018;18;2;26;1;5;13;032;0;1;045;786;233;52;40;030000;0030000;0030000
California;9458650;0018;01;2;54;6;5;12;740;2;6;000;687;581;52;05;006900;0008400;0006900
California;9458650;0026;07;2;85;6;2;01;740;3;6;000;000;000;00;00;000000;0009700;0000000
California;9463164;0021;01;1;77;1;1;11;097;0;3;000;856;494;02;40;000200;0026600;0000200
California;9471486;0032;01;2;36;6;5;13;750;0;1;030;668;080;38;40;046000;0046000;0046000
California;9471486;0021;18;2;29;6;5;13;706;0;1;045;697;471;52;36;034200;0034200;0034200
California;9480782;0018;01;1;33;1;5;11;032;0;1;000;747;005;52;40;000000;0012100;0012100
California;9482580;0029;01;1;71;1;5;09;195;0;6;000;000;000;00;00;000000;0008300;0000000
California;9489637;0021;01;1;40;6;1;09;706;2;1;000;396;775;52;40;025200;0025200;0025200
California;9489637;0018;02;2;40;6;1;09;706;2;1;045;396;775;52;40;025000;0025000;0025000
California;9489637;0013;03;1;13;6;5;04;706;1;0;000;000;000;00;00;000000;0000000;0000000
California;9491764;0015;01;1;76;6;1;13;999;1;6;000;000;000;00;00;000000;0044000;0000000
California;9491764;0024;02;2;63;6;1;10;999;2;6;000;000;000;00;00;000000;0019600;0000000
California;9492672;0018;01;1;73;1;5;14;051;1;6;000;837;586;00;00;000000;0033000;0000000
California;9499218;0023;01;1;43;1;1;13;148;2;1;065;339;896;52;42;082000;0082000;0082000
California;9499218;0022;02;2;38;1;1;11;148;1;6;000;000;000;00;00;000000;0000000;0000000
California;9499218;0026;03;2;04;1;5;01;939;0;0;000;000;000;00;00;000000;0000000;0000000
California;9499218;0029;03;1;03;1;5;01;939;0;0;000;000;000;00;00;000000;0000000;0000000
California;9504972;0013;01;2;50;1;1;14;022;0;1;015;786;231;36;40;033500;0033500;0033500
California;9504972;0024;02;1;53;1;1;13;050;0;1;060;648;043;50;60;054000;0054000;0054000
California;9504972;0011;03;2;19;1;5;09;999;2;1;015;789;111;52;40;022000;0022000;0022000
California;9506932;0016;01;2;30;1;5;13;999;0;1;015;786;232;52;35;012000;0014000;0012000
California;9506932;0021;17;2;29;1;5;11;148;0;1;060;869;411;52;32;016000;0016980;0016000
California;9507411;0011;01;2;24;1;5;13;050;0;1;045;738;111;50;40;043500;0043900;0043500
California;9507411;0023;18;2;30;6;5;13;720;0;1;020;559;005;03;50;075000;0075000;0075000
California;9510917;0021;01;2;50;1;3;13;935;0;1;045;866;062;52;40;040000;0040000;0040000
California;9510917;0048;03;1;24;2;5;11;903;0;6;000;000;000;00;00;000000;0000000;0000000
California;9510917;0029;03;2;20;2;5;08;903;0;6;000;000;000;00;00;000000;0000000;0000000
California;9510917;0034;03;2;15;2;5;05;903;0;0;000;000;000;00;00;000000;0000000;0000000
California;9510917;0027;03;2;13;2;5;04;903;0;0;000;000;000;00;00;000000;0000000;0000000
California;9510917;0034;08;1;00;2;5;00;903;0;0;000;000;000;00;00;000000;0000000;0000000
California;9514550;0024;01;1;32;1;5;10;022;0;1;015;759;593;52;25;038000;0038000;0038000
California;9514550;0023;19;1;31;1;5;13;088;0;1;015;819;570;52;70;036000;0036000;0036000
California;9519476;0016;01;2;35;1;1;14;050;0;1;030;668;484;52;50;105000;0113000;0105000
California;9519476;0018;02;1;37;1;1;13;999;0;1;010;697;084;52;60;157000;0165000;0157000
California;9519476;0016;03;1;01;1;5;00;939;0;0;000;000;000;00;00;000000;0000000;0000000
California;9519476;0016;03;1;00;1;5;00;939;0;0;000;000;000;00;00;000000;0000000;0000000
California;9525473;0029;01;2;29;1;5;11;999;0;1;030;758;062;52;60;052000;0052000;0052000
California;9525473;0031;18;1;27;1;5;13;999;0;1;060;077;822;52;40;000000;0030800;0030800
California;9525473;0034;18;1;29;1;5;15;022;0;1;045;727;210;52;60;090000;0090000;0090000
California;9534860;0016;01;2;72;1;3;10;050;0;6;000;947;286;00;00;000000;0023300;0000000
California;9534860;0018;03;2;39;1;4;10;142;1;6;000;000;000;00;00;000000;0007700;0000000
California;9536343;0021;01;1;57;1;1;14;051;0;1;000;739;071;50;50;000000;0045000;0045000
California;9536343;0013;02;2;48;1;1;13;088;0;1;020;477;001;52;60;150000;0150000;0150000
California;9536343;0029;03;2;09;1;5;01;051;0;0;000;000;000;00;00;000000;0000000;0000000
California;9542347;0019;01;2;59;1;3;13;082;0;1;025;917;526;52;40;030200;0030200;0030200
California;9544026;0010;01;1;38;2;1;14;997;1;1;090;739;043;52;60;118000;0118000;0118000
California;9544026;0027;02;2;39;1;1;15;011;4;6;000;917;210;12;40;008000;0008000;0008000
California;9544026;0010;03;2;18;2;5;07;997;1;1;045;786;234;02;40;000600;0000600;0000600
California;9544026;0013;03;1;05;9;5;02;997;1;0;000;000;000;00;00;000000;0000000;0000000
California;9544026;0016;03;1;02;9;5;00;997;0;0;000;000;000;00;00;000000;0000000;0000000
California;9544026;0011;06;2;48;2;1;10;997;3;6;000;000;000;00;00;000000;0000000;0000000
California;9545827;0035;01;1;41;2;5;09;902;0;6;000;579;476;00;00;000000;0005000;0000000
California;9546989;0011;01;2;23;1;5;12;999;0;1;035;508;476;52;38;015000;0015200;0015000
California;9546989;0032;19;1;27;1;5;13;144;0;1;015;737;263;52;40;042000;0042350;0042300
California;9549971;0021;01;1;55;1;3;11;088;0;1;020;667;283;52;40;055000;0055300;0055000
California;9554969;0021;01;1;46;1;1;13;089;1;1;010;707;041;52;35;041000;0041000;0041000
California;9554969;0024;02;2;39;1;1;13;020;0;1;000;847;460;20;16;000000;0003200;0003200
California;9554969;0026;03;1;02;1;5;00;089;0;0;000;000;000;00;00;000000;0000000;0000000
California;9554969;0024;03;2;00;1;5;00;089;0;0;000;000;000;00;00;000000;0000000;0000000
California;9556529;0021;01;1;63;6;1;12;706;1;6;000;000;000;00;00;000000;0016100;0000000
California;9556529;0024;02;2;57;6;1;09;706;0;6;000;000;000;00;00;000000;0006900;0000000
California;9556529;0016;07;2;84;6;2;02;706;4;6;000;000;000;00;00;000000;0008200;0000000
California;9557929;0021;01;1;32;1;5;13;210;1;1;035;339;485;52;52;028000;0028000;0028000
California;9558598;0013;01;1;32;1;1;13;026;0;1;010;707;041;52;50;140000;0140000;0140000
